tag,sentence
O,audits
O,have
O,been
O,conducted.Section
O,2
O,Reporting
O,of
O,Exploration
O,Results
O,(
O,Criteria
O,listed
O,in
O,the
O,preceding
O,section
O,also
O,applyto
O,this
O,section.
O,)
O,Criteria
O,JORC
O,Code
O,explanation
O,Commentary
O,Mineral
O,tenement
O,and
O,land
O,tenure
O,status
O,●
O,Type
O,","
O,reference
O,name/number
O,","
O,location
O,and
O,ownershipincluding
O,●
O,Granted
O,Exploration
O,Licenses
O,E5902350
O,Tenement
O,agreements
O,or
O,material
O,issues
O,with
O,third
O,parties
O,suchas
O,joint
O,holder
O,is
O,Warrigal
O,Mining
O,Pty
O,Ltd
O,(
O,100%
O,)
O,which
O,isa
O,ventures
O,","
O,partnerships
O,","
O,overriding
O,royalties
O,","
O,nativetitle
O,interests
O,","
O,subsidiary
O,of
O,Tempest
O,Minerals
O,Limited.
O,historical
O,sites
O,","
O,wilderness
O,or
O,national
O,park
O,andenvironmental
O,●
O,Granted
O,mining
O,lease
O,M590495
O,is
O,a
O,50%
O,earn
O,in
O,joint
O,settings.
O,venture
O,agreement
O,between
O,Michele
O,Conti
O,(
O,50%
O,)
O,and
O,●
O,The
O,security
O,of
O,the
O,tenure
O,held
O,at
O,the
O,time
O,of
O,reportingalong
O,with
O,any
O,Warrigal
O,Mining
O,Pty
O,Ltd
O,(
O,50%
O,)
O,.
O,known
O,impediments
O,to
O,obtaining
O,a
O,licence
O,to
O,operatein
O,the
O,area.
O,●
O,No
O,known
O,factors
O,exist
O,that
O,limit
O,the
O,ability
O,for
O,Tempest
O,Minerals
O,to
O,operate
O,within
O,these
O,granted
O,exploration
O,tenements.
O,Exploration
O,done
O,by
O,other
O,parties
O,●
O,Acknowledgment
O,and
O,appraisal
O,of
O,exploration
O,by
O,otherparties.
O,●
O,The
O,related
O,area
O,has
O,had
O,limited
O,previous
O,exploration
O,with
O,E5902350
O,having
O,no
O,modern
O,exploration.
O,M590495
O,has
O,artisanal
O,prospecting
O,and
O,mining
O,activities
O,with
O,several
O,drillholes
O,drilled
O,in
O,the1990
O,’
O,s
O,by
O,Gindalbie
O,Metals
O,Ltd.
O,Geology
O,●
O,Deposit
O,type
O,","
O,geological
O,setting
O,and
O,style
O,of
O,mineralisation.
O,●
O,This
O,exploration
O,is
O,targeting
O,shear
O,zone-hosted
O,and
O,quartz
O,lode
O,hosted
O,gold
O,deposits
O,in
O,an
O,altered
O,felsic
O,volcanic
O,and
O,intrusive
O,associated
O,with
O,the
O,transition
O,zone
O,between
O,the
O,Yalgoo
O,Greenstone
O,belt
O,and
O,the
O,Big
O,Bell
O,granitic
O,suite.
O,Drill
O,hole
O,Information
O,●
O,A
O,summary
O,of
O,all
O,information
O,material
O,to
O,the
O,understandingof
O,the
O,●
O,Refer
O,to
O,Appendix
O,C.
O,exploration
O,results
O,including
O,a
O,tabulation
O,of
O,thefollowing
O,information
O,for
O,all
O,Material
O,drill
O,holes
O,:
O,o
O,easting
O,and
O,northing
O,of
O,the
O,drill
O,hole
O,collar
O,o
O,elevation
O,or
O,RL
O,(
O,Reduced
O,Level
O,–
O,elevation
O,above
O,sealevel
O,in
O,metres
O,)
O,of
O,the
O,drill
O,hole
O,collar
O,o
O,dip
O,and
O,azimuth
O,of
O,the
O,hole
O,o
O,down
O,hole
O,length
O,and
O,interception
O,depth
O,o
O,hole
O,length.
O,●
O,If
O,the
O,exclusion
O,of
O,this
O,information
O,is
O,justi
O,ﬁ
O,edon
O,the
O,basis
O,that
O,the
O,information
O,is
O,not
O,Material
O,and
O,this
O,exclusion
O,doesnot
O,detract
O,from
O,the
O,understanding
O,of
O,the
O,report
O,","
O,the
O,Competent
O,Personshould
O,clearly
O,explain
O,why
O,this
O,is
O,the
O,case.
O,Data
O,aggregation
O,methods
O,●
O,In
O,reporting
O,Exploration
O,Results
O,","
O,weighting
O,averagingtechniques
O,","
O,●
O,Geological
O,observations
O,reported
O,as
O,intercepts
O,per
O,maximum
O,and/or
O,minimum
O,grade
O,truncations
O,(
O,eg
O,cuttingof
O,high
O,drillside
O,logging
O,but
O,may
O,result
O,in
O,reinterpretationgrades
O,)
O,and
O,cut-off
O,grades
O,are
O,usually
O,Material
O,andshould
O,be
O,stated.
O,following
O,more
O,detailed
O,geochemical
O,and
O,other
O,●
O,Where
O,aggregate
O,intercepts
O,incorporate
O,short
O,lengthsof
O,high
O,grade
O,studies.
O,results
O,and
O,longer
O,lengths
O,of
O,low
O,grade
O,results
O,","
O,theprocedure
O,used
O,●
O,Intercepts
O,are
O,all
O,quoted
O,in
O,parts
O,per
O,billion
O,(
O,ppb
O,)
O,with
O,for
O,such
O,aggregation
O,should
O,be
O,stated
O,and
O,some
O,typicalexamples
O,of
O,several
O,also
O,offered
O,in
O,gpt
O,(
O,grams
O,per
O,tonne/partsper
O,such
O,aggregations
O,should
O,be
O,shown
O,in
O,detail.
O,million
O,)
O,to
O,highlight
O,areas
O,of
O,more
O,economic
O,interestin
O,●
O,The
O,assumptions
O,used
O,for
O,any
O,reporting
O,of
O,metal
O,equivalentvalues
O,a
O,format
O,more
O,useful
O,for
O,less
O,technical
O,readers.
O,should
O,be
O,clearly
O,stated.
O,●
O,Gold
O,is
O,quoted
O,in
O,areas
O,of
O,clear
O,enrichment
O,(
O,10
O,’
O,sof
O,ppb
O,greater
O,than
O,background
O,)
O,with
O,a
O,maximum
O,of
O,1metre
O,(
O,1
O,sample
O,)
O,lower
O,grade
O,dilution
O,allowed
O,within
O,calculations.
O,●
O,No
O,metal
O,equivalents
O,are
O,used.
O,Relationship
O,between
O,mineralisation
O,●
O,These
O,relationships
O,are
O,particularly
O,important
O,inthe
O,reporting
O,of
O,●
O,Only
O,down
O,hole
O,lengths
O,are
O,reported
O,","
O,the
O,true
O,widthis
O,widths
O,and
O,intercept
O,lengths
O,Exploration
O,Results.
O,unknown.
O,●
O,If
O,the
O,geometry
O,of
O,the
O,mineralisation
O,with
O,respectto
O,the
O,drill
O,hole
O,angle
O,is
O,known
O,","
O,its
O,nature
O,should
O,be
O,reported.
O,●
O,If
O,it
O,is
O,not
O,known
O,and
O,only
O,the
O,down
O,hole
O,lengthsare
O,reported
O,","
O,there
O,should
O,be
O,a
O,clear
O,statement
O,to
O,this
O,effect
O,(
O,eg
O,‘
O,downhole
O,length
O,","
O,true
O,width
O,not
O,known
O,’
O,)
O,.
O,Diagrams
O,●
O,Appropriate
O,maps
O,and
O,sections
O,(
O,with
O,scales
O,)
O,and
O,tabulationsof
O,●
O,Refer
O,ﬁ
O,gures
O,in
O,ASX
O,release
O,above.
O,intercepts
O,should
O,be
O,included
O,for
O,any
O,signi
O,ﬁ
O,cantdiscovery
O,being
O,reported
O,These
O,should
O,include
O,","
O,but
O,not
O,be
O,limitedto
O,a
O,plan
O,view
O,of
O,drill
O,hole
O,collar
O,locations
O,and
O,appropriate
O,sectionalviews.
O,Balanced
O,reporting
O,●
O,Where
O,comprehensive
O,reporting
O,of
O,all
O,Exploration
O,Resultsis
O,not
O,●
O,Summary
O,of
O,all
O,intercepts
O,is
O,included
O,in
O,the
O,tables
O,practicable
O,","
O,representative
O,reporting
O,of
O,both
O,lowand
O,high
O,grades
O,attached.
O,and/or
O,widths
O,should
O,be
O,practiced
O,to
O,avoid
O,misleadingreporting
O,of
O,Exploration
O,Results.
O,Other
O,substantive
O,exploration
O,data
O,●
O,Other
O,exploration
O,data
O,","
O,if
O,meaningful
O,and
O,material
O,","
O,should
O,be
O,reported
O,●
O,Drill
O,holes
O,were
O,located
O,and
O,oriented
O,based
O,on
O,ﬁ
O,eld
O,including
O,(
O,but
O,not
O,limited
O,to
O,)
O,:
O,geological
O,observations
O,;
O,geophysical
O,observations
O,and
O,mapping.
O,survey
O,results
O,;
O,geochemical
O,survey
O,results
O,;
O,bulk
O,samples
O,–
O,size
O,and
O,●
O,Magnetic
O,survey
O,data
O,is
O,also
O,available
O,for
O,the
O,drilling
O,method
O,of
O,treatment
O,;
O,metallurgical
O,test
O,results
O,;
O,bulkdensity
O,","
O,area
O,and
O,are
O,used
O,in
O,geological
O,interpretations.
O,groundwater
O,","
O,geotechnical
O,and
O,rock
O,characteristics
O,;
O,potential
O,deleterious
O,or
O,contaminating
O,substances.
O,●
O,Surface
O,geochemical
O,data
O,was
O,also
O,used
O,in
O,some
O,interpretations.
O,●
O,Anecdotal
O,information
O,such
O,as
O,presence
O,of
O,alluvial
O,gold
O,is
O,used
O,in
O,some
O,interpretations.Further
O,work
O,●
O,The
O,nature
O,and
O,scale
O,of
O,planned
O,further
O,work
O,(
O,eg
O,testsfor
O,lateral
O,●
O,Future
O,work
O,will
O,rely
O,on
O,detailed
O,review
O,of
O,the
O,current
O,extensions
O,or
O,depth
O,extensions
O,or
O,large-scale
O,step-outdrilling
O,)
O,.
O,results
O,and
O,may
O,include
O,targets
O,based
O,on
O,new
O,●
O,Diagrams
O,clearly
O,highlighting
O,the
O,areas
O,of
O,possibleextensions
O,","
O,conceptual
O,geological
O,contexts.
O,including
O,the
O,main
O,geological
O,interpretations
O,andfuture
O,drilling
O,areas
O,","
O,●
O,Further
O,work
O,may
O,include
O,:
O,drilling
O,based
O,upon
O,further
O,provided
O,this
O,information
O,is
O,not
O,commercially
O,sensitive.
O,analysis
O,of
O,multi-element
O,assay
O,data
O,","
O,ﬁ
O,eld
O,mapping
O,and
O,assessments
O,of
O,potential
O,ﬁ
O,eld/remote
O,sensing
O,data.
O,●
O,The
O,mineralisation
O,encountered
O,in
O,drilling
O,is
O,openat
O,depth
O,and
O,along
O,strike
O,as
O,demonstrated
O,in
O,ﬁ
O,gures1-3.Appendix
O,C
O,:
O,Drillhole
O,Summary
O,(
O,Messenger
O,)
O,Drillhole
O,Spatial
O,Data
O,HoleID
O,East
O,North
O,RL
O,Azimuth
O,Dip
O,Depth
O,WARDH00040
O,495035
O,6829277
O,313
O,120
O,-60
O,52
O,WARDH00041
O,495071
O,6829246
O,318
O,300
O,-60
O,52
O,WARDH00042
O,495101
O,6829225
O,313
O,300
O,-60
O,100
O,WARDH00043
O,495030
O,6829277
O,318
O,300
O,-60
O,52
O,WARDH00044
O,494999
O,6829298
O,312
O,120
O,-60
O,52
O,WARDH00045
O,495118
O,6829335
O,313
O,300
O,-60
O,52
O,WARDH00046
O,495153
O,6829308
O,316
O,300
O,-60
O,52
O,WARDH00047
O,495118
O,6829337
O,315
O,120
O,-60
O,52
O,WARDH00048
O,495086
O,6829365
O,318
O,120
O,-60
O,76
O,WARDH00049
O,494894
O,6829008
O,323
O,110
O,-60
O,58
O,WARDH00050
O,494865
O,6829030
O,332
O,110
O,-60
O,118
O,WARDH00051
O,494761
O,6828731
O,329
O,115
O,-60
O,88
O,WARDH00052
O,494718
O,6828751
O,322
O,115
O,-60
O,117
O,WARDH00053
O,494739
O,6828944
O,328
O,115
O,-60
O,124
O,WARDH00054
O,495276
O,6829714
O,319
O,120
O,-60
O,82
O,WARDH00055
O,495240
O,6829734
O,316
O,120
O,-60
O,130
O,WARDH00056
O,495468
O,6830066
O,305
O,120
O,-60
O,112
O,WARDH00057
O,495435
O,6830085
O,313
O,120
O,-60
O,100
O,WARDH00058
O,494834
O,6829556
O,314
O,120
O,-60
O,106
O,WARDH00059
O,494807
O,6829581
O,310
O,120
O,-60
O,130
O,WARDH00060
O,493883
O,6831723
O,313
O,125
O,-60
O,88
O,WARDH00061
O,493959
O,6831664
O,296
O,125
O,-85
O,154
O,WARDH00062
O,495853
O,6830770
O,313
O,120
O,-60
O,88
O,WARDH00063
O,495830
O,6830781
O,310
O,120
O,-60
O,73
O,Drillhole
O,Geological
O,Data
O,HoleID
O,from
O,to
O,thickness
O,Geology
O,WARDH00040
O,0
O,2
O,2
O,cover
O,","
O,laterite
O,","
O,pisolith
O,2
O,25
O,23
O,altered
O,felsic
O,hostrocks
O,25
O,27
O,2
O,quartz
O,veins
O,33
O,52
O,19
O,altered
O,felsic
O,hostrocks
O,WARDH00041
O,0
O,2
O,2
O,cover
O,","
O,laterite
O,","
O,pisolith
O,2
O,13
O,11
O,altered
O,felsic
O,hostrocks
O,13
O,16
O,3
O,quartz
O,veins
O,16
O,36
O,20
O,altered
O,felsic
O,hostrocks
O,36
O,44
O,8
O,silici
O,ﬁ
O,ed
O,zone44
O,52
O,8
O,altered
O,felsic
O,hostrocks
O,WARDH00042
O,0
O,4
O,4
O,cover
O,","
O,laterite
O,4
O,16
O,12
O,altered
O,felsic
O,hostrocks
O,16
O,29
O,13
O,silcrete
O,29
O,55
O,26
O,altered
O,felsic
O,hostrocks
O,55
O,69
O,14
O,quartz
O,veining
O,and
O,silica
O,","
O,with
O,oxide
O,coatings
O,69
O,75
O,6
O,altered
O,felsic
O,hostrocks
O,75
O,100
O,25
O,altered
O,felsic
O,hostrocks
O,WARDH00043
O,0
O,2
O,2
O,cover
O,","
O,laterite
O,2
O,10
O,8
O,altered
O,felsic
O,hostrocks
O,10
O,11
O,1
O,quartz
O,veining
O,11
O,33
O,22
O,altered
O,felsic
O,hostrocks
O,33
O,34
O,1
O,quartz
O,and
O,silica
O,","
O,with
O,oxide
O,coatings
O,34
O,52
O,18
O,altered
O,felsic
O,hostrocks
O,WARDH00044
O,0
O,2
O,2
O,cover
O,","
O,laterite
O,2
O,52
O,50
O,altered
O,felsic
O,hostrocks
O,WARDH00045
O,0
O,3
O,3
O,cover
O,","
O,laterite
O,3
O,16
O,13
O,altered
O,felsic
O,hostrocks
O,16
O,20
O,4
O,silici
O,ﬁ
O,ed
O,zone
O,20
O,52
O,32
O,altered
O,felsic
O,hostrocks
O,WARDH00046
O,1
O,4
O,3
O,cover
O,","
O,laterite
O,4
O,39
O,35
O,altered
O,felsic
O,hostrocks
O,39
O,44
O,5
O,quartz
O,veins
O,44
O,52
O,8
O,altered
O,felsic
O,hostrocks
O,WARDH00047
O,0
O,3
O,3
O,cover
O,","
O,laterite
O,3
O,19
O,16
O,altered
O,felsic
O,hostrocks
O,19
O,23
O,4
O,quartz
O,veins
O,43
O,52
O,9
O,altered
O,felsic
O,hostrocks
O,WARDH00048
O,0
O,2
O,2
O,cover
O,","
O,laterite
O,2
O,52
O,50
O,altered
O,felsic
O,hostrocks
O,52
O,65
O,13
O,silici
O,ﬁ
O,ed
O,zone
O,65
O,70
O,5
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,70
O,72
O,2
O,quartz
O,veins
O,72
O,76
O,4
O,altered
O,felsic
O,hostrocks
O,WARDH00049
O,0
O,1
O,1
O,cover
O,","
O,laterite
O,2
O,29
O,27
O,altered
O,felsic
O,hostrocks29
O,37
O,8
O,quartz
O,veins
O,and
O,silica
O,37
O,42
O,5
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,42
O,58
O,16
O,altered
O,felsic
O,hostrocks
O,WARDH00050
O,0
O,1
O,1
O,cover
O,","
O,laterite
O,1
O,5
O,4
O,quartz
O,veins
O,5
O,35
O,30
O,altered
O,felsic
O,hostrocks
O,35
O,40
O,5
O,quartz
O,veins
O,40
O,72
O,32
O,altered
O,felsic
O,hostrocks
O,72
O,85
O,13
O,silici
O,ﬁ
O,ed
O,zone
O,85
O,95
O,10
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,95
O,118
O,23
O,altered
O,felsic
O,hostrocks
O,WARDH00051
O,0
O,1
O,1
O,cover
O,","
O,laterite
O,1
O,27
O,26
O,altered
O,felsic
O,hostrocks
O,27
O,59
O,32
O,monzonite
O,with
O,siliceous
O,zones
O,59
O,70
O,11
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,70
O,74
O,4
O,quartz
O,veins
O,and
O,magnetic
O,dyke
O,74
O,77
O,3
O,silici
O,ﬁ
O,ed
O,zone
O,77
O,88
O,11
O,altered
O,felsic
O,hostrocks
O,WARDH00052
O,0
O,1
O,1
O,cover
O,","
O,laterite
O,1
O,29
O,28
O,altered
O,felsic
O,hostrocks
O,29
O,88
O,59
O,silici
O,ﬁ
O,ed
O,zone
O,88
O,100
O,12
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,100
O,117
O,17
O,altered
O,felsic
O,hostrocks
O,WARDH00053
O,0
O,6
O,6
O,cover
O,","
O,laterite
O,6
O,40
O,34
O,altered
O,felsic
O,hostrocks
O,40
O,45
O,5
O,quartz
O,veins
O,45
O,68
O,23
O,silici
O,ﬁ
O,ed
O,zone
O,68
O,72
O,4
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,72
O,90
O,18
O,silici
O,ﬁ
O,ed
O,zone
O,90
O,124
O,34
O,altered
O,felsic
O,hostrocks
O,WARDH00054
O,0
O,1
O,1
O,cover
O,","
O,laterite
O,1
O,40
O,39
O,altered
O,felsic
O,hostrocks
O,40
O,73
O,33
O,silici
O,ﬁ
O,ed
O,zone
O,73
O,76
O,3
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,76
O,82
O,6
O,altered
O,felsic
O,hostrocks
O,WARDH00055
O,0
O,9
O,9
O,cover
O,","
O,laterite9
O,43
O,34
O,altered
O,felsic
O,hostrocks
O,44
O,45
O,1
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,45
O,113
O,68
O,silici
O,ﬁ
O,ed
O,zone
O,113
O,122
O,9
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,122
O,130
O,8
O,altered
O,felsic
O,hostrocks
O,WARDH00056
O,0
O,14
O,14
O,cover
O,","
O,laterite
O,14
O,45
O,31
O,altered
O,felsic
O,hostrocks
O,45
O,47
O,2
O,quartz
O,veining
O,47
O,67
O,20
O,altered
O,felsic
O,hostrocks
O,67
O,80
O,13
O,silici
O,ﬁ
O,ed
O,zone
O,80
O,112
O,32
O,altered
O,felsic
O,hostrocks
O,WARDH00057
O,0
O,10
O,10
O,cover
O,","
O,laterite
O,10
O,31
O,21
O,altered
O,felsic
O,hostrocks
O,31
O,33
O,2
O,quartz
O,veining
O,33
O,64
O,31
O,altered
O,felsic
O,hostrocks
O,61
O,77
O,16
O,silici
O,ﬁ
O,ed
O,zone
O,77
O,85
O,8
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,85
O,100
O,15
O,altered
O,felsic
O,hostrocks
O,WARDH00058
O,0
O,5
O,5
O,cover
O,","
O,laterite
O,5
O,72
O,67
O,altered
O,felsic
O,hostrocks
O,72
O,74
O,2
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,74
O,90
O,16
O,quartz
O,veining
O,&
O,mag
O,dyke
O,90
O,97
O,7
O,altered
O,felsic
O,hostrocks
O,97
O,99
O,2
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,99
O,106
O,7
O,altered
O,felsic
O,hostrocks
O,WARDH00059
O,0
O,7
O,7
O,cover
O,","
O,laterite
O,7
O,81
O,74
O,altered
O,felsic
O,hostrocks
O,81
O,112
O,31
O,altered
O,felsic
O,hostrocks
O,112
O,115
O,3
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,115
O,118
O,3
O,quartz
O,veining
O,with
O,sulphides
O,118
O,120
O,2
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,120
O,130
O,10
O,altered
O,felsic
O,hostrocks
O,WARDH00060
O,0
O,14
O,14
O,cover
O,","
O,laterite
O,14
O,77
O,63
O,altered
O,felsic
O,hostrocks
O,77
O,88
O,11
O,altered
O,felsic
O,hostrocks
O,WARDH00061
O,0
O,13
O,13
O,cover
O,","
O,laterite13
O,70
O,57
O,altered
O,felsic
O,hostrocks
O,70
O,109
O,39
O,altered
O,felsic
O,hostrocks
O,109
O,121
O,12
O,ma
O,ﬁ
O,c
O,intrusion
O,121
O,144
O,23
O,altered
O,felsic
O,hostrocks
O,144
O,148
O,4
O,altered
O,felsic
O,hostrocks
O,148
O,154
O,6
O,altered
O,felsic
O,hostrocks
O,WARDH00062
O,0
O,12
O,12
O,cover
O,","
O,laterite
O,12
O,41
O,29
O,altered
O,felsic
O,hostrocks
O,41
O,45
O,4
O,quartz
O,veining
O,45
O,58
O,13
O,altered
O,felsic
O,hostrocks
O,58
O,60
O,2
O,ma
O,ﬁ
O,c
O,magnetic
O,dyke
O,60
O,88
O,28
O,altered
O,felsic
O,hostrocks
O,WARDH00063
O,0
O,8
O,8
O,cover
O,","
O,laterite
O,8
O,30
O,22
O,altered
O,felsic
O,hostrocks
O,30
O,33
O,3
O,quartz
O,veining
O,33
O,50
O,17
O,altered
O,felsic
O,hostrocks
O,50
O,51
O,1
O,quartz
O,veining
O,51
O,71
O,20
O,altered
O,felsic
O,hostrocks
O,71
O,73
O,2
O,quartz
O,veining
O,Drillhole
O,(
O,Gold
O,)
O,Assay
O,Data
O,HoleID
O,From
O,To
O,Thickness
O,Au_ppb
O,Comments
O,WARDH00040
O,30
O,33
O,3
O,9
O,Did
O,not
O,intersect
O,target
O,WARDH00041
O,19
O,20
O,1
O,50
O,Did
O,not
O,intersect
O,target
O,WARDH00042
O,30
O,39
O,9
O,62
O,64
O,73
O,9
O,223
O,including
O,2m
O,@
O,502ppb
O,WARDH00043
O,-
O,-
O,-
O,-
O,Did
O,not
O,intersect
O,target
O,WARDH00044
O,-
O,-
O,-
O,-
O,Did
O,not
O,intersect
O,target
O,WARDH00045
O,-
O,-
O,-
O,-
O,Did
O,not
O,intersect
O,target
O,WARDH00046
O,41
O,43
O,2
O,167
O,WARDH00047
O,35
O,36
O,1
O,43
O,WARDH00048
O,69
O,71
O,2
O,131WARDH00049
O,36
O,44
O,8
O,130
O,WARDH00050
O,47
O,54
O,7
O,63
O,61
O,69
O,8
O,58
O,Including
O,1m
O,@
O,712ppb
O,WARDH00051
O,65
O,76
O,11
O,163
O,from
O,71m
O,Including
O,1m
O,@550ppb
O,from
O,WARDH00052
O,99
O,116
O,17
O,120
O,113m
O,WARDH00053
O,72
O,74
O,2
O,87
O,79
O,85
O,6
O,49
O,WARDH00054
O,59
O,61
O,2
O,58
O,WARDH00055
O,43
O,44
O,1
O,56
O,WARDH00056
O,16
O,17
O,1
O,154
O,46
O,46
O,1
O,316
O,WARDH00057
O,64
O,71
O,7
O,229
O,WARDH00058
O,60
O,64
O,4
O,49
O,WARDH00059
O,39
O,47
O,8
O,104
O,WARDH00060
O,49
O,51
O,2
O,36
O,WARDH00061
O,56
O,57
O,1
O,60
O,WARDH00062
O,62
O,64
O,2
O,97
O,81
O,82
O,1
O,141
O,WARDH00063
O,12
O,13
O,1
O,28
